"url","http status code"
"http://www.latimes.com/opinion/editorials/la-ed-cd13-ofarrell-20170215-story.html",200
"http://www.latimes.com/entertainment/la-et-entertainment-news-updates-february-2017-htmlstory.html",200
"http://www.latimes.com/visuals/photography/la-me-lake-oroville-spillway-pictures-photogallery.html",200
"http://www.latimes.com/science/sciencenow/la-sci-scientists-politics-trump-20170209-story.html",200
"http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-monster-storm-set-to-dump-whopping-4-1487340451-htmlstory.html",200
"http://www.latimes.com/visuals/photography/",200
"http://www.latimes.com/food/dailydish/91928804-132.html",200
"http://www.latimes.com/entertainment/arts/la-et-cm-grimly-handsome-review-20170217-story.html",200
"http://www.latimes.com/sports/",200
"http://www.latimes.com/politics/washington/la-na-essential-washington-updates-donald-trump-called-fake-news-media-1487377442-htmlstory.html",200
"http://www.latimes.com/nation/latest/",200
"http://www.latimes.com/fashion/la-ig-wwd-frank-body-mask-category-20170217-story.html",200
"http://www.latimes.com/sports/lakers/",200
"http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170216-story.html",200
"http://www.latimes.com/home/la-hm-erskine-column-20170218-story.html",200
"http://www.latimes.com/politics/la-na-pol-trump-daca-20170216-story.html",200
"http://www.latimes.com/visuals/framework/92610256-132.html",200
"http://www.latimes.com/health/la-he-healthy-super-bowl-snacks-20170130-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-7th-district-council-race-20170217-story.html",200
"http://www.latimes.com/food/dailydish/la-dd-weed-cannabis-dinner-class-20170217-story.html",200
"http://www.latimes.com/politics/la-na-pol-trump-business-20170217-story.html",200
"http://www.latimes.com/style/latest/",200
"http://www.latimes.com/business/la-fi-travel-briefcase-bizarre-pilot-20170218-story.html",200
"http://www.latimes.com/entertainment/tv/la-et-st-president-trump-first-press-conference-cnn-fake-leaked-20170216-story.html",200
"http://www.latimes.com/local/obituaries/la-me-norma-mccorvey-snap-story.html",200
"http://www.latimes.com/travel/deals/la-tr-joshua-tree-wildflower-tours-20170216-story.html",200
"http://www.latimes.com/politics/la-na-pol-congress-trump-tensions-20170217-story.html",200
"http://www.latimes.com/opinion/endorsements/la-ed-measure-h-20170218-story.html",200
"http://www.latimes.com/world/latest/",200
"http://www.latimes.com/health/la-he-health-roundup-20170208-story.html",200
"http://www.latimes.com/opinion/endorsements/",200
"http://www.latimes.com/politics/la-pol-sac-oroville-dam-crisis-change-catalyst-20170217-story.html",200
"http://www.latimes.com/entertainment/la-et-entertainment-news-updates-donald-glover-will-play-simba-in-jon-1487378377-htmlstory.html",200
"http://www.latimes.com/sports/more/la-sp-genesis-open-20170218-story.html",200
"http://www.latimes.com/politics/la-na-pol-trump-news-conference-20170216-story.html",200
"http://www.latimes.com/sports/angels/la-sp-angels-stadium-lease-20170218-story.html",200
"http://www.latimes.com/nation/sns-tns-bc-usmexico-border-humanchain-20170217-story.html",200
"http://www.latimes.com/fashion/92550049-132.html",200
"http://www.latimes.com/world/la-fg-sheik-omar-20170218-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-oroville-fish-hatchery-20170217-story.html",200
"http://www.latimes.com/business/lazarus/",200
"http://www.latimes.com/science/sciencenow/la-sci-sn-african-penguins-trapped-20170210-story.html",200
"http://www.latimes.com/food/",200
"http://www.latimes.com/nation/la-na-dreamer-daca-deportation-20170217-story.html",200
"http://www.latimes.com/world/la-fg-pakistan-bombing-20170217-story.html",200
"http://www.latimes.com/sports/lakers/la-sp-magic-lakers-plaschke-20170216-story.html",200
"http://www.latimes.com/opinion/opinion-la/la-ol-gorsuch-gay-friends-republican-20170217-story.html",200
"http://www.latimes.com/opinion/op-ed/la-oe-hanson-oroville-20170214-story.html",200
"http://www.latimes.com/entertainment/arts/miranda/",200
"http://www.latimes.com/business/hollywood/",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-2017-htmlstory.html",200
"http://www.latimes.com/travel/92549925-132.html",200
"http://www.latimes.com/health/la-he-jenna-bush-hager-5q-20170218-story.html",200
"http://www.latimes.com/entertainment/latest/",200
"http://www.latimes.com/local/lanow/la-me-oroville-rain-20170217-story.html",200
"http://www.latimes.com/travel/deals/",200
"http://www.latimes.com/nation/la-na-evangelical-refugee-20170215-story.html",200
"http://www.latimes.com/food/dailydish/la-fo-farmers-market-report-carrots-recipes-20170218-story.html",200
"http://www.latimes.com/visuals/video/",200
"http://www.latimes.com/columnists/",200
"http://www.latimes.com/local/california/la-me-ln-palm-springs-investigation-20170216-story.html",200
"http://www.latimes.com/newsletters/la-dd-dining-newsletter-20170216-story.html",200
"http://www.latimes.com/politics/la-na-pol-trump-partisan-polarization-20170217-story.html",200
"http://www.latimes.com/travel/deals/la-tr-las-vegas-super-bowl-sunday-20170129-story.html",200
"http://www.latimes.com/opinion/op-ed/la-oe-welch-immigration-enforcement-obama-trump-20170216-story.html",200
"http://www.latimes.com/nation/",200
"http://www.latimes.com/opinion/opinion-la/la-ol-trump-press-conference-20170216-story.html",200
"http://www.latimes.com/fashion/la-ig-nyfw-20170217-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-immigrant-rally-20170218-story.html",200
"http://www.latimes.com/health/la-he-online-dating-safety-tips-20170208-story.html",200
"http://www.latimes.com/business/lazarus/la-fi-lazarus-drug-pricing-evzio-20170217-story.html",200
"http://www.latimes.com/sports/highschool/varsity-times/",200
"http://www.latimes.com/food/dailydish/la-fo-wines-best-year-2017-story.html",200
"http://www.latimes.com/local/lanow/",200
"http://www.latimes.com/politics/",200
"http://www.latimes.com/politics/la-na-trump-tweets-2017-htmlstory.html",200
"http://www.latimes.com/business/",200
"http://www.latimes.com/la-california-20141016-htmlstory.html",301
"http://www.latimes.com/travel/deals/la-tr-las-vegas-valentines-day-massacre-museum-20170213-story.html",200
"http://www.latimes.com/food/jonathan-gold/la-dd-gold-china-taste-20170213-story.html",200
"http://www.latimes.com/business/92607300-157.html",200
"http://www.latimes.com/business/hiltzik/la-fi-hiltzik-obamacare-ryan-20170217-story.html",200
"http://www.latimes.com/health/la-he-dr-ruth-sexual-health-expo-20170202-story.html",200
"http://www.latimes.com/entertainment/tv/",200
"http://www.latimes.com/local/latest/",301
"http://www.latimes.com/fashion/la-ig-wwd-laudree-beverly-hills-jimmy-choo-20170217-story.html",200
"http://www.latimes.com/travel/deals/la-tr-vegas-karaoke-headliners-20170209-story.html",200
"http://www.latimes.com/food/dailydish/",200
"http://www.latimes.com/entertainment/envelope/",200
"http://www.latimes.com/business/la-fi-inflight-calls-20170218-story.html",200
"http://www.latimes.com/food/92121824-132.html",200
"http://www.latimes.com/world/mexico-americas/",200
"http://www.latimes.com/business/autos/",200
"http://www.latimes.com/local/california/la-me-syrian-refugees-el-cajon-20170213-story.html",200
"http://www.latimes.com/opinion/op-ed/la-oe-gioia-trump-administration-should-not-defund-the-nea-20170219-story.html",200
"http://www.latimes.com/opinion/editorials/la-ed-parker-center-little-tokyo-20170217-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-8150-sunset-lawsuit-20170216-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170217-story.html",200
"http://www.latimes.com/sports/more/la-sp-pac-12-southland-roundup-20170217-story.html",200
"http://www.latimes.com/food/la-fo-jam-red-bread-20170130-story.html",200
"http://www.latimes.com/latest/",200
"http://www.latimes.com/entertainment/tv/la-et-st-0218-tvhighlights-20170218-story.html",200
"http://www.latimes.com/entertainment/la-ca-mn-oscars-degrees-20170207-story.html",200
"http://www.latimes.com/science/",200
"http://www.latimes.com/travel/92553480-132.html",200
"http://www.latimes.com/health/la-he-conscious-life-expo-20170202-story.html",200
"http://www.latimes.com/fashion/la-ig-unforgettable-evening-20170218-story.html",200
"http://www.latimes.com/sports/91227630-132.html",200
"http://www.latimes.com/nation/la-na-colorado-river-20170217-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-fish-fraud-settlement-20170215-story.html",200
"http://www.latimes.com/sports/highschool/varsity-times/la-sp-basketball-open-roundup-20170217-story.html",200
"http://www.latimes.com/sports/usc/",200
"http://www.latimes.com/style/",200
"http://www.latimes.com/entertainment/movies/la-ca-la-la-land-real-20170218-htmlstory.html",200
"http://www.latimes.com/travel/lasvegas/",200
"http://www.latimes.com/world/middleeast/",200
"http://www.latimes.com/opinion/op-ed/",200
"http://www.latimes.com/politics/la-na-pol-trump-epa-pruitt-20180217-story.html",200
"http://www.latimes.com/hoyla-bei-walkingedead-story.html",200
"http://www.latimes.com/local/lanow/la-me-maxwell-flooding-20170218-htmlstory.html",200
"http://www.latimes.com/entertainment/",200
"http://www.latimes.com/local/lanow/la-me-storm-los-angeles-20170217-story.html",200
"http://www.latimes.com/entertainment/arts/",200
"http://www.latimes.com/newsletters/la-me-ln-essential-california-20170218-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-la-rain-cleanup-20170218-story.html",200
"http://www.latimes.com/la-et-jc-books-20170217-story.html",200
"http://www.latimes.com/home/la-he-hottest-trends-from-ces-20170202-story.html",200
"http://www.latimes.com/world/europe/",200
"http://www.latimes.com/world/mexico-americas/la-fg-el-salvador-refugees-20170216-htmlstory.html",200
"http://www.latimes.com/business/autos/la-fi-hy-tesla-uaw-20170214-story.html",200
"http://www.latimes.com/travel/deals/la-tr-las-vegas-resort-fees-increase-20170216-story.html",200
"http://www.latimes.com/opinion/livable-city/",301
"http://www.latimes.com/business/technology/",200
"http://www.latimes.com/opinion/op-ed/la-oe-boot-gop-must-investigate-kremlingate-20170214-story.html",200
"http://www.latimes.com/entertainment/envelope/92423385-132.html",200
"http://www.latimes.com/local/california/la-me-lopez-ainsworth-0219-story.html",200
"http://www.latimes.com/sports/lakers/la-sp-nba-all-stars-notes-20170217-story.html",200
"http://www.latimes.com/science/sciencenow/la-sci-sn-robot-bees-20170209-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=90210",200
"http://www.latimes.com/local/moments/la-me-scm-raindrops-palm-trees-20160106-story.html",200
"http://www.latimes.com/local/california/la-me-oroville-floods-norcal-20170216-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=91109",200
"http://www.latimes.com/local/moments/la-me-scm-under-the-red-20160121-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=90814",200
"http://www.latimes.com/local/moments/la-me-scm-urban-adventures-20160104-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-century-city-fountain-20160119-story.html",200
"http://www.latimes.com/local/weather/",200
"http://www.latimes.com/local/lanow/la-me-storm-prep-20170216-htmlstory.html",200
"http://www.latimes.com/local/moments/",200
"http://www.latimes.com/local/moments/la-me-scm-home-away-from-home-20160107-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-ff-a-curious-look-20160122-story.html",200
"http://www.latimes.com/local/california/la-me-ln-letter-from-oroville-20170216-htmlstory.html",200
"http://www.latimes.com/local/lanow/la-me-socal-storms-20170215-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=92805",200
"http://www.latimes.com/local/moments/la-me-scm-valley-glow-20160208-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-the-lone-rider-20160127-story.html",200
"http://www.latimes.com/local/lanow/la-me-ln-oroville-storms-20170217-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=92132",200
"http://www.latimes.com/local/weather/?regionalZipCode=93101",200
"http://www.latimes.com/local/moments/la-me-scm-conductor-union-station-20160113-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=91764",200
"http://www.latimes.com/local/weather/?regionalZipCode=91401",200
"http://www.latimes.com/local/moments/la-me-scm-above-the-freeway-20160125-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-the-sight-of-a-century-20160203-story.html",200
"http://www.latimes.com/la-me-sl-monster-storm-20170217-story.html",301
"http://www.latimes.com/local/weather/?regionalZipCode=92262",200
"http://www.latimes.com/local/drought/",200
"http://www.latimes.com/local/weather/?regionalZipCode=92663",200
"http://www.latimes.com/local/weather/?regionalZipCode=92501",200
